Sample Information,,,,,,,,Mean Grain Size Characteristics,,,,,,Sample Weights and Fractions,,,,,,Grain Size Distribution of Each Sample (Fractions),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Statistical Distribution Data,,,,,,,,,,,,Mean Shape Data of Each Sample,,,
K23-DD153-6,260185,2148629,1211,1924,1.0,,,Fine Ash,Trimodal,Very Poorly Sorted,Symmetrical,Very Platykurtic,,47.93,5.11,42.82,0.11,0.89,,,0.0009,0.0000,0.0000,0.0009,0.0018,0.0018,0.0045,0.0080,0.0143,0.0331,0.0563,0.0733,0.0652,0.0688,0.0742,0.0795,0.0768,0.0813,0.0983,0.0913,0.0617,0.0473,0.0374,0.0162,0.0038,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,270.55,1.89,2.16,2.00,2.02,0.19,2.48,2.01,2.04,0.07,0.61,,0.81,0.70,0.83,0.38
K23-DD157-1,260551,2146707,794,1924,4.0,Juvenile clast bearing,,Very Coarse Ash,Polymodal,Very Poorly Sorted,Very Fine Skewed,Very Platykurtic,,314.19,176.69,137.50,0.56,0.44,,,0.0000,0.0000,0.0004,0.0009,0.0013,0.0018,0.0035,0.0057,0.0092,0.0162,0.0267,0.0316,0.0344,0.0356,0.0412,0.0407,0.0342,0.0300,0.0356,0.0431,0.0491,0.0645,0.0810,0.0798,0.0863,0.0822,0.0714,0.0431,0.0504,0.0000,0.0000,0.0000,0.0000,,1938.75,-0.96,3.07,-0.25,2.79,0.58,2.36,-0.30,2.87,0.31,0.59,,0.80,0.71,0.83,0.35
K23-DD157-2,260551,2146707,794,1924,5.0,,,Coarse Ash,Polymodal,Very Poorly Sorted,Symmetrical,Very Platykurtic,,302.10,132.62,169.48,0.44,0.56,,,0.0000,0.0000,0.0000,0.0000,0.0006,0.0006,0.0006,0.0022,0.0045,0.0123,0.0303,0.0500,0.0600,0.0664,0.0673,0.0564,0.0389,0.0379,0.0485,0.0484,0.0416,0.0381,0.0468,0.0587,0.0653,0.0583,0.0712,0.0329,0.0621,0.0000,0.0000,0.0000,0.0000,,835.50,0.26,3.28,0.26,2.85,0.04,1.75,0.24,2.94,-0.01,0.54,,0.80,0.71,0.83,0.34
K23-DD157-3,260551,2146707,794,1924,4.0,,,Coarse Ash,Bimodal,Very Poorly Sorted,Fine Skewed,Very Platykurtic,,323.67,142.40,181.27,0.44,0.56,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0006,0.0017,0.0039,0.0123,0.0241,0.0303,0.0433,0.0455,0.0414,0.0387,0.0482,0.0734,0.0948,0.0979,0.0980,0.1018,0.0891,0.0692,0.0447,0.0185,0.0104,0.0117,0.0000,0.0000,0.0000,0.0000,,1157.36,-0.21,2.25,0.07,2.08,0.42,2.58,0.11,2.15,0.21,0.62,,0.81,0.71,0.83,0.36
K23-DD157-4,260551,2146707,794,1924,2.0,"Accretionary lapilli bearing, Juvenile clast bearing",,Very Fine Ash,Unimodal,Poorly Sorted,Very Coarse Skewed,Mesokurtic,,126.20,8.51,117.69,0.07,0.93,,,0.0009,0.0000,0.0009,0.0028,0.0065,0.0103,0.0168,0.0317,0.0522,0.0951,0.1520,0.1614,0.1288,0.0907,0.0611,0.0373,0.0246,0.0199,0.0189,0.0141,0.0154,0.0163,0.0168,0.0098,0.0051,0.0061,0.0041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,58.52,4.09,1.59,3.70,1.99,-1.06,4.50,3.84,1.87,-0.31,0.91,,0.80,0.70,0.84,0.40
K23-DD157-5,260551,2146707,794,1924,10.0,,,Medium Ash,Trimodal,Very Poorly Sorted,Fine Skewed,Very Platykurtic,,332.01,213.88,118.13,0.64,0.36,,,0.0006,0.0000,0.0013,0.0032,0.0071,0.0122,0.0193,0.0322,0.0432,0.0651,0.0767,0.0722,0.0484,0.0355,0.0278,0.0246,0.0181,0.0187,0.0245,0.0400,0.0622,0.0512,0.0734,0.1072,0.0814,0.0322,0.0153,0.0020,0.0042,0.0000,0.0000,0.0000,0.0000,,445.55,1.17,3.53,1.61,3.18,0.15,1.61,1.49,3.13,0.15,0.52,,0.81,0.71,0.83,0.38
K23-DD157-6,260551,2146707,794,1924,3.0,Accretionary lapilli bearing top,,Very Fine Ash,Unimodal,Very Poorly Sorted,Very Coarse Skewed,Mesokurtic,,179.34,16.26,163.08,0.09,0.91,,,0.0009,0.0000,0.0009,0.0036,0.0064,0.0109,0.0182,0.0327,0.0527,0.0964,0.1464,0.1582,0.1255,0.0855,0.0656,0.0458,0.0252,0.0117,0.0081,0.0079,0.0077,0.0153,0.0147,0.0193,0.0140,0.0167,0.0093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,58.86,4.09,1.61,3.61,2.22,-1.23,4.59,3.84,2.03,-0.33,1.03,,0.79,0.69,0.83,0.39
K23-DD157-7,260551,2146707,794,1924,8.5,"Red colored top, Finely laminated top",,Extremely Fine Ash,Bimodal,Poorly Sorted,Coarse Skewed,Platykurtic,,302.48,,302.48,,1.00,,,0.0010,0.0010,0.0020,0.0050,0.0120,0.0200,0.0320,0.0500,0.0700,0.1100,0.1580,0.1640,0.1010,0.0750,0.0500,0.0360,0.0270,0.0250,0.0170,0.0270,0.0170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,48.00,4.38,1.56,4.21,1.72,-0.43,3.41,4.24,1.72,-0.17,0.81,,0.80,0.70,0.84,0.40
K23-DD157-8,260551,2146707,794,Keanak?ko?i Tephra unit J,2.0,,,Fine Lapilli,Bimodal,Poorly Sorted,Very Fine Skewed,Platykurtic,,201.09,161.08,40.01,0.80,0.20,,,0.0000,0.0000,0.0002,0.0000,0.0002,0.0002,0.0004,0.0006,0.0008,0.0018,0.0034,0.0066,0.0085,0.0120,0.0150,0.0173,0.0186,0.0200,0.0236,0.0301,0.0441,0.0600,0.0803,0.1178,0.1446,0.1517,0.1156,0.0690,0.0130,0.0448,0.0000,0.0000,0.0000,,4387.92,-2.13,1.67,-1.70,1.96,1.19,4.60,-1.83,1.86,0.32,0.83,,0.81,0.72,0.83,0.34
K23-DD160-1,260290,2146578,845,1924,2.5,Accretionary lapilli bearing,,Very Fine Ash,Bimodal,Poorly Sorted,Coarse Skewed,Platykurtic,,64.89,,64.89,,1.00,,,0.0010,0.0000,0.0020,0.0040,0.0090,0.0160,0.0250,0.0450,0.0680,0.1040,0.1270,0.1340,0.1020,0.0740,0.0640,0.0580,0.0460,0.0380,0.0320,0.0340,0.0160,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,57.09,4.13,1.82,3.89,1.81,-0.26,2.76,3.88,1.85,-0.20,0.69,,0.80,0.71,0.84,0.40
K23-DD160-2,260290,2146578,845,1924,7.0,"Red colored top, Finely laminated, Juvenile clast bearing",,Extremely Fine Ash,Unimodal,Poorly Sorted,Coarse Skewed,Platykurtic,,183.22,,183.22,,1.00,,,0.0010,0.0000,0.0020,0.0030,0.0090,0.0160,0.0250,0.0450,0.0730,0.1260,0.1710,0.1690,0.1160,0.0810,0.0500,0.0360,0.0230,0.0160,0.0150,0.0130,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,46.91,4.41,1.31,4.29,1.51,-0.43,3.88,4.33,1.45,-0.13,0.82,,0.79,0.69,0.83,0.41
K23-DD160-3,260290,2146578,845,1924,1.0,Red colored,,Very Fine Ash,Trimodal,Very Poorly Sorted,Coarse Skewed,Mesokurtic,,80.13,8.10,72.03,0.10,0.90,,,0.0009,0.0009,0.0009,0.0036,0.0072,0.0126,0.0198,0.0342,0.0530,0.0863,0.1106,0.1016,0.0908,0.0909,0.1081,0.0891,0.0406,0.0145,0.0100,0.0127,0.0090,0.0124,0.0123,0.0148,0.0211,0.0261,0.0160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,81.18,3.62,1.85,3.27,2.40,-0.92,3.78,3.53,2.25,-0.21,0.97,,0.78,0.69,0.83,0.36
K23-DD160-4,260290,2146578,845,1924,1.5,Red colored base,,Fine Ash,Trimodal,Very Poorly Sorted,Coarse Skewed,Very Platykurtic,,156.06,47.02,109.04,0.30,0.70,,,0.0007,0.0000,0.0014,0.0028,0.0063,0.0112,0.0182,0.0314,0.0468,0.0734,0.0915,0.0853,0.0574,0.0457,0.0321,0.0251,0.0194,0.0159,0.0236,0.0378,0.0758,0.0701,0.0788,0.0584,0.0382,0.0287,0.0179,0.0062,0.0000,0.0000,0.0000,0.0000,0.0000,,169.15,2.56,3.33,2.01,3.05,-0.06,1.67,2.12,3.01,-0.18,0.55,,0.80,0.71,0.83,0.37
K23-DD160-5,260290,2146578,845,1924,3.0,,,Fine Ash,Bimodal,Poorly Sorted,Symmetrical,Platykurtic,,147.91,9.77,138.14,0.07,0.93,,,0.0000,0.0000,0.0009,0.0000,0.0009,0.0009,0.0028,0.0047,0.0103,0.0252,0.0514,0.0850,0.0897,0.1018,0.1308,0.1317,0.1046,0.0738,0.0523,0.0374,0.0298,0.0304,0.0215,0.0085,0.0018,0.0016,0.0022,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,174.74,2.52,1.69,2.43,1.71,-0.30,3.21,2.47,1.71,-0.10,0.69,,0.80,0.70,0.84,0.36
K23-DD160-6,260290,2146578,845,1924,5.0,,,Extremely Fine Ash,Unimodal,Poorly Sorted,Symmetrical,Platykurtic,,73.85,,73.85,,1.00,,,0.0010,0.0000,0.0020,0.0050,0.0120,0.0200,0.0330,0.0540,0.0750,0.1180,0.1780,0.1650,0.1250,0.0790,0.0490,0.0240,0.0120,0.0100,0.0120,0.0120,0.0140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,44.39,4.49,1.31,4.42,1.52,-0.45,4.20,4.48,1.45,-0.06,0.83,,0.79,0.70,0.84,0.41
K23-DD160-7,260290,2146578,845,1924,3.0,,,Medium Ash,Bimodal,Very Poorly Sorted,Symmetrical,Very Platykurtic,,162.50,70.05,92.45,0.43,0.57,,,0.0006,0.0000,0.0011,0.0034,0.0068,0.0125,0.0205,0.0336,0.0489,0.0717,0.0859,0.0712,0.0429,0.0319,0.0253,0.0209,0.0211,0.0215,0.0268,0.0279,0.0347,0.0558,0.0819,0.0834,0.0782,0.0519,0.0333,0.0064,0.0000,0.0000,0.0000,0.0000,0.0000,,363.43,1.46,3.67,1.63,3.30,0.08,1.55,1.56,3.25,0.05,0.52,,0.81,0.72,0.84,0.40
K23-DD160-8,260290,2146578,845,1924,3.0,,,Medium Ash,Unimodal,Poorly Sorted,Symmetrical,Very Platykurtic,,180.20,29.35,150.85,0.16,0.84,,,0.0000,0.0000,0.0008,0.0000,0.0008,0.0017,0.0017,0.0025,0.0033,0.0042,0.0092,0.0218,0.0403,0.0597,0.0857,0.1040,0.1114,0.1089,0.1055,0.0922,0.0841,0.0819,0.0511,0.0203,0.0063,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,418.37,1.26,1.72,1.28,1.66,0.34,3.25,1.22,1.65,0.00,0.63,,0.80,0.71,0.83,0.36
K23-DD160-9,260290,2146578,845,1924,0.5,Red colored,,Extremely Fine Ash,Unimodal,Poorly Sorted,Coarse Skewed,Platykurtic,,14.63,,14.63,,1.00,,,0.0010,0.0000,0.0030,0.0050,0.0130,0.0220,0.0350,0.0590,0.0850,0.1280,0.1570,0.1270,0.0870,0.0610,0.0570,0.0460,0.0370,0.0300,0.0260,0.0130,0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,43.43,4.53,1.69,4.30,1.71,-0.35,3.01,4.30,1.73,-0.19,0.71,,0.78,0.68,0.82,0.35
K23-DD161-1,260093,2146602,823,1924,5.5,Accretionary lapilli bearing,,Medium Ash,Bimodal,Very Poorly Sorted,Very Coarse Skewed,Very Platykurtic,,269.13,81.14,187.99,0.30,0.70,,,0.0000,0.0000,0.0000,0.0007,0.0000,0.0014,0.0035,0.0091,0.0224,0.0503,0.0839,0.1084,0.1015,0.0865,0.0684,0.0456,0.0272,0.0219,0.0224,0.0279,0.0366,0.0660,0.0756,0.0687,0.0471,0.0159,0.0018,0.0074,0.0000,0.0000,0.0000,0.0000,0.0000,,147.31,2.76,2.97,1.94,2.63,-0.33,1.76,1.99,2.64,-0.35,0.52,,0.80,0.71,0.83,0.37
K23-DD161-2,260093,2146602,823,1924,16.0,Finely laminated,,Extremely Fine Ash,Unimodal,Poorly Sorted,Very Coarse Skewed,Mesokurtic,,325.07,15.89,309.18,0.05,0.95,,,0.0000,0.0010,0.0010,0.0019,0.0067,0.0114,0.0209,0.0418,0.0780,0.1351,0.1779,0.1569,0.1046,0.0628,0.0391,0.0232,0.0140,0.0152,0.0211,0.0243,0.0231,0.0227,0.0128,0.0029,0.0014,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,46.65,4.42,1.52,4.01,1.90,-1.04,3.98,4.14,1.77,-0.34,0.90,,0.79,0.69,0.83,0.41
K23-DD161-3,260093,2146602,823,1924,4.0,Red colored top and middle,,Very Coarse Ash,Trimodal,Very Poorly Sorted,Fine Skewed,Very Platykurtic,,437.99,268.29,169.70,0.61,0.39,,,0.0004,0.0000,0.0004,0.0015,0.0031,0.0054,0.0097,0.0170,0.0271,0.0372,0.0384,0.0276,0.0178,0.0108,0.0118,0.0142,0.0190,0.0267,0.0365,0.0475,0.0538,0.0791,0.0832,0.0744,0.0630,0.0545,0.0423,0.0217,0.0208,0.1553,0.0000,0.0000,0.0000,,2129.15,-1.09,4.26,-0.46,3.35,0.62,2.43,-0.44,3.74,0.26,0.51,,0.79,0.72,0.83,0.32
K23-DD161-4,260093,2146602,823,1924,4.5,"Finely laminated top, Accretionary lapilli  bearing base, Juvenile clast bearing",,Fine Ash,Bimodal,Very Poorly Sorted,Coarse Skewed,Very Platykurtic,,119.15,20.97,98.18,0.18,0.82,,,0.0008,0.0000,0.0008,0.0033,0.0066,0.0115,0.0214,0.0387,0.0610,0.0906,0.1096,0.0981,0.0702,0.0591,0.0560,0.0522,0.0456,0.0403,0.0376,0.0347,0.0410,0.0695,0.0374,0.0097,0.0034,0.0009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,83.00,3.59,2.72,3.09,2.40,-0.33,2.15,2.99,2.49,-0.28,0.56,,0.79,0.71,0.84,0.40
K23-DD161-5,260093,2146602,823,1924,3.0,Finely laminated,,Very Fine Ash,Unimodal,Poorly Sorted,Coarse Skewed,Very Platykurtic,,163.53,2.99,160.54,0.02,0.98,,,0.0000,0.0010,0.0000,0.0010,0.0029,0.0049,0.0098,0.0226,0.0461,0.0923,0.1237,0.1178,0.1100,0.0983,0.0895,0.0767,0.0639,0.0541,0.0433,0.0188,0.0077,0.0090,0.0050,0.0014,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,79.89,3.65,1.72,3.47,1.68,-0.30,2.88,3.47,1.67,-0.15,0.63,,0.79,0.69,0.83,0.37
K23-DD161-6,260093,2146602,823,1924,3.5,Juvenile clast bearing,,Fine Ash,Bimodal,Very Poorly Sorted,Very Coarse Skewed,Very Platykurtic,,277.30,89.30,188.00,0.32,0.68,,,0.0007,0.0000,0.0014,0.0027,0.0061,0.0129,0.0217,0.0400,0.0637,0.0956,0.1132,0.0929,0.0618,0.0425,0.0309,0.0274,0.0254,0.0242,0.0228,0.0219,0.0202,0.0486,0.0670,0.0678,0.0515,0.0304,0.0068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,82.32,3.60,3.46,2.53,3.04,-0.35,1.75,2.52,3.07,-0.41,0.52,,0.80,0.71,0.84,0.41
K23-DD161-7,260093,2146602,823,1924,3.5,,,Fine Ash,Bimodal,Very Poorly Sorted,Coarse Skewed,Very Platykurtic,,209.12,53.60,155.52,0.26,0.74,,,0.0007,0.0000,0.0007,0.0030,0.0059,0.0112,0.0186,0.0342,0.0535,0.0811,0.0982,0.0848,0.0580,0.0484,0.0397,0.0361,0.0303,0.0287,0.0330,0.0411,0.0424,0.0599,0.0590,0.0482,0.0316,0.0302,0.0140,0.0073,0.0000,0.0000,0.0000,0.0000,0.0000,,126.73,2.98,3.28,2.31,2.96,-0.24,1.84,2.34,2.99,-0.27,0.56,,0.80,0.70,0.83,0.37
K23-DD161-8,260093,2146602,823,1924,2.5,"Red colored top, Juvenile clast bearing",,Fine Ash,Bimodal,Very Poorly Sorted,Very Coarse Skewed,Very Platykurtic,,400.63,100.48,300.15,0.25,0.75,,,0.0007,0.0000,0.0015,0.0037,0.0082,0.0142,0.0247,0.0450,0.0719,0.1056,0.1176,0.0974,0.0585,0.0399,0.0289,0.0228,0.0198,0.0182,0.0240,0.0259,0.0367,0.0445,0.0503,0.0481,0.0417,0.0292,0.0177,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,,66.02,3.92,3.43,2.74,3.06,-0.47,1.91,2.73,3.09,-0.47,0.54,,0.80,0.71,0.84,0.40
K23-DD161-9,260093,2146602,823,1924,1.5,Red colored base,,Very Fine Ash,Bimodal,Very Poorly Sorted,Coarse Skewed,Very Platykurtic,,138.40,10.01,128.39,0.07,0.93,,,0.0000,0.0009,0.0009,0.0028,0.0065,0.0111,0.0195,0.0343,0.0566,0.0835,0.1011,0.0909,0.0659,0.0576,0.0568,0.0579,0.0599,0.0610,0.0636,0.0589,0.0407,0.0325,0.0186,0.0098,0.0057,0.0016,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,103.30,3.28,2.46,3.01,2.29,-0.19,2.23,3.01,2.32,-0.15,0.60,,0.80,0.70,0.83,0.37
K23-DD163-1,260135,2146046,1373,2018,3.0,,,Medium Ash,Bimodal,Very Poorly Sorted,Very Coarse Skewed,Very Platykurtic,,318.99,101.12,217.87,0.32,0.68,,,0.0007,0.0000,0.0007,0.0014,0.0041,0.0068,0.0116,0.0232,0.0403,0.0669,0.0847,0.0868,0.0691,0.0611,0.0545,0.0456,0.0366,0.0304,0.0255,0.0204,0.0172,0.0154,0.0182,0.0307,0.0811,0.1059,0.0478,0.0107,0.0024,0.0000,0.0000,0.0000,0.0000,,163.97,2.61,3.75,1.75,3.21,-0.27,1.70,1.68,3.25,-0.31,0.50,,0.73,0.66,0.80,0.30
K23-DD163-2,260135,2146046,1373,1924,4.5,Juvenile clast bearing,,Fine Ash,Trimodal,Very Poorly Sorted,Coarse Skewed,Very Platykurtic,,476.88,90.94,385.94,0.19,0.81,,,0.0000,0.0000,0.0008,0.0000,0.0008,0.0024,0.0040,0.0097,0.0219,0.0461,0.0737,0.0891,0.0933,0.0945,0.0903,0.0750,0.0546,0.0423,0.0397,0.0442,0.0429,0.0527,0.0535,0.0327,0.0189,0.0101,0.0047,0.0019,0.0000,0.0000,0.0000,0.0000,0.0000,,159.61,2.65,2.57,2.21,2.30,-0.37,2.27,2.17,2.37,-0.26,0.57,,0.78,0.69,0.82,0.35
K23-DD163-3,260135,2146046,1373,1924,5.0,,,Fine Ash,Bimodal,Very Poorly Sorted,Very Coarse Skewed,Very Platykurtic,,347.48,35.40,312.08,0.10,0.90,,,0.0000,0.0000,0.0000,0.0009,0.0009,0.0018,0.0036,0.0090,0.0207,0.0521,0.0997,0.1294,0.1241,0.1098,0.0894,0.0673,0.0506,0.0408,0.0396,0.0376,0.0297,0.0348,0.0312,0.0176,0.0067,0.0023,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,106.13,3.24,2.07,2.79,1.99,-0.64,2.77,2.79,2.02,-0.33,0.64,,0.79,0.69,0.83,0.35
K23-DD163-4,260135,2146046,1373,1924,3.0,,,Extremely Fine Ash,Unimodal,Poorly Sorted,Coarse Skewed,Platykurtic,,216.97,,216.97,,1.00,,,0.0000,0.0000,0.0010,0.0000,0.0020,0.0050,0.0110,0.0280,0.0610,0.1220,0.1720,0.1630,0.1270,0.0990,0.0730,0.0500,0.0290,0.0210,0.0150,0.0130,0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,54.44,4.20,1.31,4.01,1.39,-0.57,3.55,4.05,1.36,-0.20,0.73,,0.79,0.69,0.83,0.38
K23-DD163-5,260135,2146046,1373,1924,21.0,Finely laminated,,Extremely Fine Ash,Unimodal,Poorly Sorted,Symmetrical,Platykurtic,,149.40,,149.40,,1.00,,,0.0000,0.0010,0.0010,0.0040,0.0090,0.0210,0.0430,0.0910,0.1470,0.2120,0.2060,0.1350,0.0520,0.0230,0.0140,0.0090,0.0080,0.0070,0.0070,0.0050,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,29.84,5.07,0.97,5.00,1.25,-0.98,6.10,5.08,1.10,-0.05,0.85,,0.79,0.69,0.83,0.43
K23-DD163-6,260135,2146046,1373,1924,2.0,"Finely laminated, Red colored base",,Extremely Fine Ash,Unimodal,Very Poorly Sorted,Very Coarse Skewed,Mesokurtic,,175.40,17.29,158.11,0.10,0.90,,,0.0009,0.0009,0.0000,0.0036,0.0081,0.0144,0.0243,0.0496,0.0892,0.1532,0.1965,0.1605,0.0839,0.0371,0.0176,0.0172,0.0165,0.0159,0.0146,0.0114,0.0060,0.0109,0.0157,0.0169,0.0162,0.0133,0.0036,0.0017,0.0000,0.0000,0.0000,0.0000,0.0000,,41.14,4.60,1.59,4.06,2.23,-1.50,5.11,4.26,2.02,-0.42,1.05,,0.79,0.69,0.83,0.42
K23-DD163-7,260135,2146046,1373,1924,10.0,"Accretionary lapilli bearing, Red colored middle and base",,Fine Ash,Trimodal,Very Poorly Sorted,Very Coarse Skewed,Very Platykurtic,,205.98,41.24,164.74,0.20,0.80,,,0.0008,0.0000,0.0008,0.0032,0.0072,0.0120,0.0208,0.0392,0.0640,0.1000,0.1248,0.1048,0.0706,0.0597,0.0502,0.0422,0.0350,0.0304,0.0269,0.0272,0.0167,0.0321,0.0405,0.0402,0.0338,0.0153,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,69.79,3.84,3.00,3.05,2.66,-0.61,2.38,2.91,2.78,-0.43,0.58,,0.80,0.71,0.84,0.42
K23-DD164-1,260250,2146159,1260,1924,9.0,Juvenile clast bearing,,Fine Ash,Bimodal,Very Poorly Sorted,Coarse Skewed,Very Platykurtic,,280.29,75.48,204.81,0.27,0.73,,,0.0000,0.0000,0.0000,0.0007,0.0007,0.0022,0.0044,0.0132,0.0314,0.0672,0.0965,0.0965,0.0712,0.0526,0.0444,0.0405,0.0368,0.0378,0.0455,0.0527,0.0587,0.0889,0.0718,0.0481,0.0295,0.0080,0.0008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,207.96,2.27,2.89,2.01,2.56,-0.09,1.68,2.02,2.57,-0.12,0.53,,0.80,0.70,0.83,0.38
K23-DD164-2,260250,2146159,1260,1924,2.0,Finely laminated top,,Very Fine Ash,Bimodal,Poorly Sorted,Very Coarse Skewed,Platykurtic,,132.68,11.65,121.03,0.09,0.91,,,0.0009,0.0000,0.0000,0.0000,0.0027,0.0046,0.0109,0.0310,0.0757,0.1569,0.2198,0.1825,0.0877,0.0331,0.0187,0.0125,0.0137,0.0140,0.0188,0.0204,0.0187,0.0414,0.0258,0.0087,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,44.02,4.51,1.75,3.90,2.01,-1.33,4.05,3.93,1.91,-0.53,0.80,,0.79,0.69,0.82,0.41
K23-DD164-3,260250,2146159,1260,1924,0.7,"Finely laminated top, Red colored base",,Very Fine Ash,Trimodal,Very Poorly Sorted,Very Coarse Skewed,Very Platykurtic,,358.19,28.04,330.15,0.08,0.92,,,0.0000,0.0000,0.0009,0.0018,0.0028,0.0074,0.0175,0.0406,0.0839,0.1475,0.1788,0.1291,0.0775,0.0453,0.0352,0.0290,0.0247,0.0231,0.0257,0.0274,0.0241,0.0370,0.0211,0.0107,0.0062,0.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,46.50,4.43,2.19,3.72,2.18,-1.01,3.23,3.67,2.18,-0.50,0.67,,0.80,0.70,0.83,0.41
K23-DD164-4,260250,2146159,1260,1924,8.0,"Accretionary lapilli bearing, Red colored middle",,Fine Ash,Bimodal,Very Poorly Sorted,Very Coarse Skewed,Very Platykurtic,,288.97,55.48,233.49,0.19,0.81,,,0.0008,0.0000,0.0016,0.0032,0.0073,0.0137,0.0242,0.0428,0.0638,0.0970,0.1083,0.1067,0.0752,0.0560,0.0500,0.0446,0.0368,0.0314,0.0291,0.0240,0.0204,0.0339,0.0357,0.0379,0.0367,0.0123,0.0033,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,,71.94,3.80,3.02,3.03,2.70,-0.59,2.40,2.91,2.81,-0.40,0.58,,0.80,0.71,0.84,0.44
K23-DD165,261766,2147424,1569,1924,14.0,,,Medium Ash,Bimodal,Very Poorly Sorted,Fine Skewed,Very Platykurtic,,451.34,115.72,335.62,0.26,0.74,,,0.0000,0.0000,0.0007,0.0000,0.0000,0.0015,0.0015,0.0037,0.0089,0.0223,0.0446,0.0625,0.0722,0.0731,0.0674,0.0579,0.0486,0.0425,0.0484,0.0791,0.1023,0.0858,0.0764,0.0555,0.0324,0.0123,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,470.24,1.09,2.51,1.32,2.25,0.18,1.95,1.29,2.29,0.12,0.56,,0.80,0.70,0.83,0.36
K23-DD166-1,261740,2147605,1554,1924,1.0,,,Fine Ash,Bimodal,Very Poorly Sorted,Coarse Skewed,Very Platykurtic,,105.05,17.50,87.55,0.17,0.83,,,0.0008,0.0000,0.0000,0.0008,0.0017,0.0025,0.0058,0.0142,0.0325,0.0675,0.0925,0.0917,0.0760,0.0645,0.0537,0.0503,0.0477,0.0477,0.0518,0.0634,0.0705,0.0677,0.0517,0.0312,0.0098,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,171.94,2.54,2.67,2.28,2.38,-0.11,1.90,2.27,2.41,-0.14,0.54,,0.76,0.67,0.81,0.34
K23-DD166-2,261740,2147605,1554,1924,3.0,,,Very Fine Ash,Trimodal,Very Poorly Sorted,Very Coarse Skewed,Very Platykurtic,,322.62,31.60,291.02,0.10,0.90,,,0.0000,0.0009,0.0000,0.0018,0.0045,0.0081,0.0162,0.0352,0.0658,0.1091,0.1353,0.1209,0.0849,0.0669,0.0509,0.0433,0.0384,0.0342,0.0346,0.0287,0.0303,0.0343,0.0253,0.0138,0.0078,0.0061,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,63.02,3.99,2.36,3.34,2.28,-0.72,2.81,3.34,2.29,-0.40,0.64,,0.79,0.70,0.83,0.39
K23-DD167-1,261548,2147602,1363,1924,10.0,,,Medium Ash,Bimodal,Very Poorly Sorted,Symmetrical,Very Platykurtic,,305.40,76.91,228.49,0.25,0.75,,,0.0000,0.0007,0.0000,0.0000,0.0007,0.0022,0.0037,0.0105,0.0247,0.0531,0.0816,0.0906,0.0757,0.0632,0.0531,0.0474,0.0444,0.0396,0.0399,0.0467,0.0750,0.0957,0.0849,0.0408,0.0175,0.0038,0.0007,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,,236.92,2.08,2.78,1.89,2.47,-0.03,1.77,1.91,2.47,-0.08,0.53,,0.80,0.70,0.83,0.37
